title,originallink,link,description,pubDate
"정부, 코로나19 백신 관련성 의심질환 지원 대상에 이상자궁출혈 추가",https://kizmom.hankyung.com/news/view.html?aid=202208179501o,https://kizmom.hankyung.com/news/view.html?aid=202208179501o,신종 코로나바이러스 감염증(이하 코로나19) 백신 접종 후 나타날 수 있는 부작용에 이상자궁출혈이 추가됐다. 예방접종피해보상 전문위원회(이하 보상위원회)는 지난 16일 제15차 보상위원회를 열고 지난 11일 코로나19... ,"Wed, 17 Aug 2022 15:38:00 +0900"
"제주지역, 코로나19 확진자 30만 명 '육박'.. 1,312명 추가",http://www.jibs.co.kr/news/articles/articlesDetail/24934?feed=na,https://n.news.naver.com/mnews/article/661/0000011566?sid=102,"제주지역 코로나19 누적 확진자가 30만 명에 육박하고 있습니다. 제주자치도에 따르면 오늘(15) 오후 5시까지 1,312명의 신규 확진자가 발생해 누적 확진자는 29만 8,275명으로 늘었습니다. 오늘 확진자... ","Tue, 16 Aug 2022 17:26:00 +0900"
"신천지 이만희, 코로나19 방역 방해 혐의 무죄 확정",https://www.khan.co.kr/national/court-law/article/202208121137001,https://n.news.naver.com/mnews/article/032/0003166210?sid=102,이만희 신천지예수교 증거장막성전 총회장의 코로나19 방역활동 방해 혐의에 대해 대법원이 무죄 판결했다.... 코로나19 유행 초기 신천지 교인들을 중심으로 다수의 확진자가 발생하자 방역당국은 2020년 2월 이... ,"Fri, 12 Aug 2022 11:38:00 +0900"
"유한양행, 코로나19 진단키트 약국 공급 시작",http://www.newsis.com/view/?id=NISX20220810_0001973593&cID=10434&pID=13200,https://n.news.naver.com/mnews/article/003/0011354637?sid=102,유한양행은 코로나19 자가진단키트의 약국 공급에 나선다고 10일 밝혔다. 유한양행은 체외진단 전문기업 오상헬스케어와 손잡고 약국에서 자체 브랜드 ‘유한 코로나19 항원자가검사키트’의 판매를 시작했다. 이... ,"Wed, 10 Aug 2022 09:54:00 +0900"
전북 코로나19 현황 220817(수),http://www.domin.co.kr/news/articleView.html?idxno=1392933,http://www.domin.co.kr/news/articleView.html?idxno=1392933,,"Wed, 17 Aug 2022 09:52:00 +0900"
코로나 '재감염' 기간 빨라졌다…17세 이하·미접종자가 절반,https://www.yna.co.kr/view/AKR20220811084700530?input=1195m,https://n.news.naver.com/mnews/article/001/0013368688?sid=102,"첫 감염 후 재감염까지 평균 5개월…7월 들어 기간 단축 방대본 ""앞으로 두세달 재감염 계속 늘 듯"" 코로나... 코로나19 최초 감염일 이후 재감염일까지 평균 소요기간은 단축되고 있는 것으로 나타났다. 6월 재감염... ","Thu, 11 Aug 2022 12:29:00 +0900"
"경기도, 이재민 임시주거시설 코로나 19 일일 감시체계 가동 등 대응 강화 나...",https://www.ajunews.com/view/20220816151221273,https://www.ajunews.com/view/20220816151221273,com 류영철 경기도 보건건강국장이 16일 오후 경기도청 브리핑룸에서 코로나19 대응 관련 기자회견을 하고 있다. [사진=경기도] 경기도가 집중호우로 인한 이재민 임시주거시설에서 코로나19확산을 방지하기 위해... ,"Tue, 16 Aug 2022 16:28:00 +0900"
전국 코로나19 확진자 현황 (8. 17. 00시 기준),https://www.sisa-news.com/news/article.html?no=209216,https://www.sisa-news.com/news/article.html?no=209216,"코로나19 예방접종 신규 1차접종자 519명, 2차접종자 343명, 3차접종자 3,057명, 4차접종자 49,205명이고... 17시 기준) 코로나19 병상 보유량은 전체 7,279병상이다. 병상 가동률은 위중증병상 43.7%, 준... ","Wed, 17 Aug 2022 10:16:00 +0900"
"최민호 세종시장, 코로나19 4차 접종 완료",http://www.aflnews.co.kr/news/articleView.html?idxno=231509,http://www.aflnews.co.kr/news/articleView.html?idxno=231509,"최민호 세종특별자치시장이 코로나19 재유행에 대비해 지난 13일 어진동 소재 코로나19 예방접종 위탁의료기관에서 코로나19 4차 예방접종을 받았다. 13일 최민호 세종시장, 코로나19 제 4차 예방접종 장면 최 시장은... ","Wed, 17 Aug 2022 11:14:00 +0900"
[종합] 코로나19 신규확진 18만803명 '넉달만에 최다'…위중증 469명·사망자...,http://www.newspim.com/news/view/20220817000173,http://www.newspim.com/news/view/20220817000173, 코로나19 신규 확진자가 18만803명 발생했다. 지난 4월13일 19만5387명 이후 126일(18주일) 만에 가장... 질병관리청 중앙방역대책본부(방대본)에 따르면 17일 0시 기준 18만803명의 코로나19 신규 확진자가... ,"Wed, 17 Aug 2022 09:57:00 +0900"
"경기도, 이재민 임시주거시설 코로나19 예방대응 강화",http://www.skyedaily.com/news/news_view.html?ID=164611,http://www.skyedaily.com/news/news_view.html?ID=164611,com) 기사입력 2022-08-16 15:36:02 ▲ 16일 코로나19 관련 경기도청 정례기자회견에서 류영철 보건건강국장이 언론브리핑을 하고 있다. [사진= 강재규 기자] 경기도가 집중호우로 인한 이재민 임시주거시설에서 코로나19... ,"Wed, 17 Aug 2022 10:40:00 +0900"
"국민 77.2% ""네버코비드 어려워요…코로나비감염 좋아요""",https://www.news1.kr/articles/4773893,https://n.news.naver.com/mnews/article/421/0006279482?sid=103,우리말로 '코로나비감염'을 선정했다. 문체부 새말모임은 지난달 5일부터 11일까지 국민 2000명을 대상으로... 또한 '네버코비드'를 '코로나비감염'로 바꾸는 데 응답자의 77.2%가 적절하다고 응답했다. '네버코비드'는... ,"Tue, 16 Aug 2022 10:53:00 +0900"
"""쏘 어메이징"" 빌리 아일리시, 폭우·코로나 뚫고 4년만의 내한공연",http://star.mk.co.kr/new/view.php?mc=ST&year=2022&no=720361,https://n.news.naver.com/mnews/article/009/0005004635?sid=106,"코로나19로 중단됐다 4년 만에 재개된 현대카드 슈퍼콘서트 첫 주자로 낙점된 빌리 아일리시는 이번... '코로나 팬데믹'을 거쳐 다시 만난 한국 팬들과의 재회에 벅찬 표정을 짓기도 한 빌리 아일리시는 ""오늘은... ","Mon, 15 Aug 2022 20:40:00 +0900"
"경험적 항생제 치료, 중등도·중증 코로나 환자 예후 영향 無",https://mdtoday.co.kr/news/view/1065579524529926,https://mdtoday.co.kr/news/view/1065579524529926,중증 코로나 환자의 임상 결과를 개선하지 않는다는 연구결과가 나왔다. 경험적 항생제 치료가 중등도·중증 코로나 환자의 입원 기간이나 산소 치료 기간을 단축시키지 못했을 뿐 아니라 사망 위험 또한 감소시키지... ,"Tue, 16 Aug 2022 11:26:00 +0900"
"양주시, 코로나19 재확산 예방 ‘안심식당’ 지정 확대",https://www.dnews.co.kr/uhtml/view.jsp?idxno=202208161016005550141,https://www.dnews.co.kr/uhtml/view.jsp?idxno=202208161016005550141,경기양주시(시장 강수현)는 코로나19 재확산 대응의 일환으로 시민들이 안심하고 이용할 수 있도록... 시 관계자는 “안심식당 지정이 코로나19 재확산으로 인한 시민들의 외식업소 이용 불안감을 해소하고 안전하고... ,"Tue, 16 Aug 2022 10:22:00 +0900"
코로나19 신규 확진 18만803명...18주 만에 '최다치',http://www.newspim.com/news/view/20220817000659,http://www.newspim.com/news/view/20220817000659,= 코로나19 재확산 여파로 신규 확진자 수가 18주 만에 18만 명대로 집계된 17일 오후 서울 중구 서울역... 중앙방역대책본부는 이날 0시 기준 코로나19 신규 확진자가 18만803명이라고 밝혔다. 위중증 환자는... ,"Wed, 17 Aug 2022 13:44:00 +0900"
고물가·인력난에 코로나까지..하반기 외식업계 삼중고 울상,http://www.edaily.co.kr/news/newspath.asp?newsid=01633446632427648,https://n.news.naver.com/mnews/article/018/0005292546?sid=101,"코로나19라는 긴 터널을 견뎠지만 최근 고물가와 인력난 등 여러 악재를 버티기는 어렵다는 판단에서다. 손... 사회적 거리두기 해제 이후 회복세를 보인 것도 잠시 뿐, 고물가·인력난·코로나 재확산 등 삼중고에... ","Mon, 15 Aug 2022 14:26:00 +0900"
신천지 대구교회 신도들도 '코로나 방역 방해' 무죄 확정,http://news.mt.co.kr/mtview.php?no=2022081514040442282,https://n.news.naver.com/mnews/article/008/0004783038?sid=102,"정부의 코로나19(COVID-19) 방역활동을 방해한 혐의로 재판에 넘겨진 신천지예수교 증거장막성전(신천지)... 당시는 코로나19가 확산하던 초기 시점으로 신천지 대구교회 소속 교인이 국내 31번째 확진자가 됐고, 이후... ","Mon, 15 Aug 2022 14:33:00 +0900"
서울 이재민 가운데 코로나19 감염 5명 추가…누적 16명,http://tbs.seoul.kr/news/newsView.do?typ_800=7&idx_800=3476116&seq_800=20468782,http://tbs.seoul.kr/news/newsView.do?typ_800=7&idx_800=3476116&seq_800=20468782,중부지방 집중호우로 발생한 서울 지역 이재민 중 코로나19 확진자가 누적 16명으로 늘었습니다. 서울시에 따르면 기존 이재민 확진자 11명에 이어 어제(15일) 5명이 추가로 코로나19 양성 판정을 받았습니다. 추가... ,"Tue, 16 Aug 2022 14:50:00 +0900"
대전서 6177명 코로나 확진… 사망자 2명 추가,http://www.daejonilbo.com/news/articleView.html?idxno=2018817,https://n.news.naver.com/mnews/article/656/0000022762?sid=102,대전에서 6000명대 코로나19 신규 확진자가 발생했다. 17일 시에 따르면 이날 0시 기준 코로나19 신규 확진자는 6177명이다. 지금까지 시 인구의 42.8%인 누적 61만 8894명이 감염됐다. 직전일(2970명)과 비교하면 두... ,"Wed, 17 Aug 2022 11:53:00 +0900"
경북도 오후 4시 기준 코로나19 신규 확진자 9천797명,https://www.yeongnam.com/web/view.php?key=20220817010002068,https://www.yeongnam.com/web/view.php?key=20220817010002068,대구동산병원에서 의료진들이 코로나19 감염자를 치료하기 위해 병동으로 들어가고 있다.  <영남일보 DB>17일 오후 4시 기준 경북에서 코로나19 확진자가 9천797명 나왔다.경북도와 질병관리청에 따르면 이날 오후... ,"Wed, 17 Aug 2022 15:54:00 +0900"
광주·전남서 하루새 코로나19 확진자 각각 2660명·3442명 발생,http://www.fnnews.com/news/202208160839134094,https://n.news.naver.com/mnews/article/014/0004883416?sid=102,광주와 전남에서 하루 사이 코로나19 확진자가 각각 2660명과 3442명 발생해 누적 확진자는 광주... 16일 광주광역시와 전남도에 따르면 광주에서는 전날 2660명이 코로나19 확진 판정을 받았다. 누적... ,"Tue, 16 Aug 2022 08:54:00 +0900"
"[코로나19 발생현황] 신규확진 18만803명, 넉 달 만에 최다... 어제의 갑절 이...",http://www.getnews.co.kr/news/articleView.html?idxno=595474,http://www.getnews.co.kr/news/articleView.html?idxno=595474,전국적으로 코로나19 재유행이 계속되면서 17일 신규 확진자 수는 18만명대로 치솟았다. 방역당국이 예측한 이번 재유행의 정점에 가까운 규모다. 중앙방역대책본부는 이날 0시 기준 코로나19 확진자가... ,"Wed, 17 Aug 2022 10:54:00 +0900"
"복지부, 코로나19 대응 인력 대상 스트레스 관리 프로그램 운영",https://www.asiatoday.co.kr/view.php?key=20220816010009366,https://www.asiatoday.co.kr/view.php?key=20220816010009366,정부가 신종 코로나바이러스 감염증(코로나19) 대응인력을 위한 스트레스 관리에 나선다.보건복지부(복지부)는 오는 9월 1일~11월 30일까지 국가트라우마센터·권역별트라우마센터와 함께 의료진·소방·심리지원... ,"Tue, 16 Aug 2022 15:12:00 +0900"
"日, 코로나=계절독감?…확진자 전수조사 중단 검토",http://moneys.mt.co.kr/news/mwView.php?no=2022081617101141923,https://n.news.naver.com/mnews/article/417/0000843276?sid=104,일본 정부가 신종 코로나바이러스 감염증(코로나19)을 2급 감염병에서 계절 독감과 같은 5급 감염병으로 취급하는 방안을 검토 중이다. 이에 따라 확진자 전수 조사를 중단하는 방침도 논의되고 있다. 요미우리신문에... ,"Tue, 16 Aug 2022 17:39:00 +0900"
"신천지 이만희, '코로나 방역 방해' 무죄 확정…횡령은 유죄",http://www.newsis.com/view/?id=NISX20220811_0001975595&cID=10201&pID=10200,https://n.news.naver.com/mnews/article/003/0011359729?sid=102,정부의 코로나19 방역업무를 방해한 혐의로 재판에 넘겨진 이만희(91) 신천지예수교 증거장막성전(신천지)... 이 총회장은 지난 2020년 2월 코로나19 확진자가 급증하는 상황에서 신천지 교인 일부를 누락한 명단과 거짓으로... ,"Fri, 12 Aug 2022 10:31:00 +0900"
"[속보] 빌게이츠 ""한국, 코로나19·진단검사 분야 선도적 역할""",https://www.yna.co.kr/view/AKR20220816069400001?input=1195m,https://n.news.naver.com/mnews/article/001/0013377316?sid=102,,"Tue, 16 Aug 2022 11:03:00 +0900"
[영상] 예고 없던 긴급 봉쇄에…상하이 가구 매장서 '코로나 대탈출극',https://news.sbs.co.kr/news/endPage.do?news_id=N1006861417&plink=ORI&cooper=NAVER,https://n.news.naver.com/mnews/article/055/0000993227?sid=100,"해당 매장을 방문한 6살 소년이 무증상 코로나 감염자와 밀접 접촉 했다며, 쇼핑객들에게 예고 없이 매장을 긴급 봉쇄하려 했기 때문인데요. 상하이는 지난 3월 말, '제로 코로나' 정책으로 엄격한 봉쇄 사태를 겪은 바... ","Tue, 16 Aug 2022 18:04:00 +0900"
먹는 코로나19 치료제 '라게브리오' 5만 명분 국내 도입,https://mdtoday.co.kr/news/view/1065579887813176,https://mdtoday.co.kr/news/view/1065579887813176,"중앙방역대책본부는 오는 18일 MSD의 먹는 코로나19 치료제 '라게브리오' 5만 명분이 국내에 도입된다고 17일 밝혔다. 라게브리오의 총 계약 물량은 24만2000명분으로, 현재까지 10만 명분이 국내 도입 됐으며, 금번 도입... ","Wed, 17 Aug 2022 11:32:00 +0900"
중국 휴가철 관광지 코로나19 확산…15만 하이난 관광객 발 묶여,https://news.sbs.co.kr/news/endPage.do?news_id=N1006859716&plink=ORI&cooper=NAVER,https://n.news.naver.com/mnews/article/055/0000992764?sid=104,중국의 여름 휴가철 인기 관광지에서 코로나19가 빠르게 확산하고 있습니다. 오늘(14일) 중국 국가위생건강위원회에 따르면 전날 31개 성·시·자치구의 코로나19 감염자 수는 2천467명으로 집계됐습니다. 최근 중국의... ,"Sun, 14 Aug 2022 11:03:00 +0900"
"【말보다 실천】괴산군, 코로나19 고위험군 특별 관리 '총력'",http://www.psnews.co.kr/news/articleView.html?idxno=2012740,http://www.psnews.co.kr/news/articleView.html?idxno=2012740,"괴산군청 청사 (사진=중부광역신문 제공) ""코로나19 재유행에 따라 취약계층뿐만 아니라 관내 모든 환자가 신속히 진료받고 빨리 회복할 수 있도록 최선을 다하겠습니다"" 충북 괴산군은 코로나19 재택치료 고위험군에... ","Tue, 16 Aug 2022 08:24:00 +0900"
"원평동 주민자치위원회, 코로나19 예방 방역소독 활동 실시",http://www.kmaeil.com/news/articleView.html?idxno=362387,http://www.kmaeil.com/news/articleView.html?idxno=362387,"방역활동은 코로나19 예방을 위해 실시했으며, 원평동 주민자치위원회 20여 명이 참석했다. 방역활동은 관내... 강필순 위원장은 ""이번 환경정화와 방역활동에 참여할 수 있어서 보람을 느끼며, 코로나19 확산세 감소에... ","Wed, 17 Aug 2022 14:16:00 +0900"
안양 이재민 임시시설서 코로나19 확진자 발생…방역 초비상,https://www.kgnews.co.kr/news/article.html?no=714115,https://www.kgnews.co.kr/news/article.html?no=714115,14일 안양 한 임시주거시설서 30대 남성 1명 코로나19 감염 확인 집중호우로 인한 이재민 임시주거시설에서 코로나19 확진자가 발생했다. 도 내 임시주거시설에서 확진자가 나온 것은 처음이다. 16일 경기도에 따르면... ,"Tue, 16 Aug 2022 15:44:00 +0900"
코로나 재유행 속에 감기약 값 오른다… 쌍화탕 12% 인상,http://moneys.mt.co.kr/news/mwView.php?no=2022081509115736479,https://n.news.naver.com/mnews/article/417/0000842805?sid=101,"신종 코로나바이러스 감염증(코로나19) 사태에 감기약 수요가 높아지 가운데 감기약 가격이 잇따라 오르고 있다. 쌍화탕, 판피린 등의 가격 인상이 확정됐고 대원제약도 짜 먹는 감기약 '콜대원'의 가격을 올리는 방안을... ","Mon, 15 Aug 2022 09:23:00 +0900"
논산시 코로나19 확산 방지 총력,http://www.dynews.co.kr/news/articleView.html?idxno=669601,http://www.dynews.co.kr/news/articleView.html?idxno=669601,［동양일보 유환권 기자］논산시가 코로나19 재확산으로 인한 지역사회와 시민의 우려가 증가함에 따라 확산 방지를 위한 사전 대응 및 시민 불편 최소화를 위해 앞장서고 있다. 시는 검사·진료·처방을 위한 선별진료소... ,"Tue, 16 Aug 2022 17:32:00 +0900"
"공주시, 코로나19 백신 4차 예방접종 권고",http://www.newsis.com/view/?id=NISX20220811_0001975160&cID=10807&pID=10800,https://n.news.naver.com/mnews/article/003/0011357446?sid=102,기사내용 요약 고위험군 시설 대상 찾아가는 방문 접종 실시 충남 공주시는 코로나19 변이 바이러스 확산에... 시는 코로나19 감염병 재유행을 대비하고 고위험군의 중증·사망을 예방하기 위해 이달부터 찾아가는 방문... ,"Thu, 11 Aug 2022 11:40:00 +0900"
"휴가철 여파… 옥천, 코로나 확진자 증가세 '뚜렷'",https://www.ccdailynews.com/news/articleView.html?idxno=2148702,https://www.ccdailynews.com/news/articleView.html?idxno=2148702,▲ 충북 옥천군 보건소 직원이 이달 초 군내 한 경로당을 방문해 코로나19 4차 예방접종을 홍보하고 있다. 여름 휴가철 여파로 충북 옥천지역 코로나19 확진자 증가세가 뚜렷하게 나타나고 있다. 옥천군보건소에... ,"Wed, 17 Aug 2022 11:54:00 +0900"
빌 게이츠 한국 도착…尹대통령 만나고 '코로나 국제 공조' 국회연설,http://news.mt.co.kr/mtview.php?no=2022081519064913777,https://n.news.naver.com/mnews/article/008/0004783090?sid=104,게이츠 이사장은 코로나19(COVID-19) 관련 국제 공조와 보건 협력 등을 논의하기 위해 2박 3일 일정으로 방한했다. 게이츠 이사장은 16일 오전 국회에서 김진표 국회의장과 환담을 가진 후 '코로나19 및 미래감염병 대응... ,"Mon, 15 Aug 2022 19:17:00 +0900"
오스틴 미 국방 또 코로나 확진,https://www.voakorea.com/a/6702458.html,https://www.voakorea.com/a/6702458.html,로이드 오스틴 미국 국방장관이 15일 신종 코로나바이러스 감염증 확진 판정을 받았습니다.오스틴 장관이 코로나 확진 판정을 받은 것은 이번이 두 번째입니다.앞서 오스틴 장관은 지난 1월 코로나 확진 판정을 받았다며... ,"Tue, 16 Aug 2022 04:03:00 +0900"
서울 이재민 대피소서 8명 코로나19 확진…접촉자 288명 검사,https://news.jtbc.co.kr/article/article.aspx?news_id=NB12070721,https://n.news.naver.com/mnews/article/437/0000309768?sid=102,서울 이재민 대피소에서 코로나19 확진 사례가 잇따르면서 대피소 방역에 비상이 걸렸습니다. 서울시에 따르면 어제(13일) 저녁 6시 기준 서울 이재민 가운데 코로나19 확진자는 8명입니다. 이들 중 2명은 입원 치료를 받고... ,"Sun, 14 Aug 2022 11:29:00 +0900"
"박형준 부산시장, 코로나19 확진",https://www.dnews.co.kr/uhtml/view.jsp?idxno=202208151320523290005,https://www.dnews.co.kr/uhtml/view.jsp?idxno=202208151320523290005,"7일간 재택치료…외부 일정 모두 취소 부산시는 박형준 부산시장이 15일 유전자증폭(PCR) 검사에서코로나19 양성판정을 받았다고 밝혔다. 박형준 시장은 코로나19 확진에 따라 외부 일정을 모두 취소했고, 오는... ","Mon, 15 Aug 2022 13:32:00 +0900"
[그래픽뉴스] 전국 코로나19 확진자 현황,https://www.jeonmae.co.kr/news/articleView.html?idxno=909162,https://www.jeonmae.co.kr/news/articleView.html?idxno=909162,"17일 0시 기준 국내 코로나19 신규 확진자가 18만803명 늘어 누적 2168만 2816명으로 집계됐다. 홍상수기자 kym@jeonmae.co.kr 전국매일신문,전국은지금,전국뉴스,전국,그래픽뉴스,전국,코로나19,확진자,현황,전국매일신문,전국은지금... ","Wed, 17 Aug 2022 09:48:00 +0900"
내일부터 수능 원서 접수… 코로나 확진자 대리접수 가능,http://www.kihoilbo.co.kr/news/articleView.html?idxno=992130,http://www.kihoilbo.co.kr/news/articleView.html?idxno=992130,"코로나19 확진 등으로 격리 통보를 받은 수험생과 장애인(시험편의제공대상자), 수형자, 군 복무자, 입원 중인 환자, 해외 거주자(해외여행자는 제외), 고교 3학년 장애인 수험생 등은 대리 접수가 가능하다. 재학생은... ","Tue, 16 Aug 2022 21:20:00 +0900"
6시 기준 코로나 확진자 15만1357명 기록,http://www.ggilbo.com/news/articleView.html?idxno=928906,http://www.ggilbo.com/news/articleView.html?idxno=928906,6시 기준 코로나 확진자 15만1357명 기록 사진=연합 16일 화요일 오후 6시까지 전국에서 최소 15만1357명이 코로나19 확진 판정을 받은 것으로 집계됐다. 서울시 등 전국 지방자치단체에 따르면 16일... ,"Tue, 16 Aug 2022 20:58:00 +0900"
[코로나 속보] 16일 코로나 확진자 8만 4128명... 확산세 주춤,http://www.ggilbo.com/news/articleView.html?idxno=928680,http://www.ggilbo.com/news/articleView.html?idxno=928680,"16일 코로나 확진자 8만 4128명... 확진세 주춤 8월 16일 기준 국내 코로나19 일일 확진자 수가 8만 4128명을 기록했다. 사망자는 없으며 , 위중증 환자는 563명이 늘었다. 국내 확진자는 8만 3665명이며... ","Tue, 16 Aug 2022 09:34:00 +0900"
코로나19 환자 찾다 탈진한 일본…전수조사 포기?,http://www.docdocdoc.co.kr/news/articleView.html?idxno=2026194,http://www.docdocdoc.co.kr/news/articleView.html?idxno=2026194,일본이 코로나19 전수조사를 중단하고 독감처럼 다루는 방안을 검토하고 있다. 일본이 신종 코로나바이러스 감염증(코로나19) 환자와 밀접접촉자 전수조사 중지를 검토하고 있다. '제7차 대유행'을 앞두고 코로나19를... ,"Wed, 17 Aug 2022 06:48:00 +0900"
"수원시, 수원역 노숙인 코로나19 백신 접종 지원",http://www.obsnews.co.kr/news/articleView.html?idxno=1363232,http://www.obsnews.co.kr/news/articleView.html?idxno=1363232,"경기도 수원시가 코로나19 재확산을 방지하기 위해 수원역 노숙인을 대상으로 코로나19 백신 접종을 마쳤다고 밝혔습니다. 팔달구보건소 소속 의사와 간호사 등 의료진은 노숙인과 노숙인 시설 입소자, 종사자 등 80여... ","Wed, 17 Aug 2022 11:36:00 +0900"
"동신대, 코로나 이후 첫 대면 체력증진교실 개설",https://www.nocutnews.co.kr/news/5802703,https://n.news.naver.com/mnews/article/079/0003675295?sid=102,"동신대 나주체력인증센터는 코로나 팬데믹 이후 실시하지 않았던 대면체력증진교실을 올해 처음으로... 동신대 이중철 나주체력인증센터장은 ""코로나19로 신체 활동이 줄어들어 비만과 심혈관, 근골격계 질환의... ","Tue, 16 Aug 2022 17:05:00 +0900"
민주 “코로나 19 재유행하는데 정부는 손놓고 과학방역만 외쳐”,https://news.kbs.co.kr/news/view.do?ncd=5533940&amp;ref=A,https://n.news.naver.com/mnews/article/056/0011321604?sid=100,더불어민주당은 한국의 코로나 19 신규 확진자 수가 인구 대비로 전세계에서 가장 많다는 보도와 관련해... 민주당 조오섭 대변인은 오늘(16일) 논평을 통해 “인구 100만 명당 만6천452명이 감염되며 코로나19 재유행이... ,"Tue, 16 Aug 2022 14:52:00 +0900"
수능 원서 코로나19 격리·고3 장애인 수험생 대리접수 가능,http://www.idomin.com/news/articleView.html?idxno=802129,http://www.idomin.com/news/articleView.html?idxno=802129,"코로나19 확진으로 격리 중인 수험생은 대리인을 통해 응시 서류를 낼 수 있다. 지난해까지는 대리 접수를... 본인 직접 접수가 원칙이며, 코로나19 격리 중인 수험생, 장애인, 입원 중인 환자 등은 예외적으로 대리인이... ","Tue, 16 Aug 2022 18:18:00 +0900"
"제주, 코로나19 위중증 4명...확진자 1473명",http://www.jejusori.net/news/articleView.html?idxno=406680,http://www.jejusori.net/news/articleView.html?idxno=406680,14일 제주지역 코로나19 확진자는 1473명으로 전날(1913명)에 비해 숫자가 줄어들었다. 하지만 위중증 환자 4명 추가 되면서 코로나19로 인한 사망자 숫자가 늘어날 것으로 전망된다. 제주도는 15일 오전 11시... ,"Wed, 17 Aug 2022 09:32:00 +0900"
코로나19 신규 확진자 18만803명...선별검사소의 긴 줄,https://www.dailian.co.kr/news/view/1143324/?sc=Naver,https://n.news.naver.com/mnews/article/119/0002630839?sid=102,코로나19 신규 확진자 수가 18만803명으로 집계된 17일 서울 마포구 코로나19 마포구보건소 선별검사소에서 시민들이 코로나19 검사를 위해 줄을 서서 기다리고 있다.,"Wed, 17 Aug 2022 09:53:00 +0900"
"정부, 코로나 먹는치료제 처방 기관 늘린다… 투여율 18.7%",https://biz.chosun.com/topics/topics_social/2022/08/12/I4FJ3ABVGFCDRIVZTOST7CPHZA/?utm_source=naver&utm_medium=original&utm_campaign=biz,https://n.news.naver.com/mnews/article/366/0000833878?sid=102,먹는 치료제 94만 2000명 분 추가 구매 처방 의료기관 1000개소 이상 확대 정부가 코로나19 고위험군의 중증화... 코로나19 먹는 치료제를 고령층 등 고위험군에게 증상 발현 닷새 이내에 투약하면 중증으로 악화하는 것을... ,"Fri, 12 Aug 2022 13:04:00 +0900"
"코로나 신규확진, 18명 육박…""20만 명 이내 정점 형성할 것""",http://www.newsinside.kr/news/articleView.html?idxno=1140431,http://www.newsinside.kr/news/articleView.html?idxno=1140431,사진=MBC 뉴스 캡처 코로나19 재유행이 이어지는 가운데 오늘(17일) 발표될 신규 확진자 수가 18만 명... 17일 연합뉴스는 서울시 등 각 지방자치단체에 따르면 전날 0시부터 오후 9시까지 전국 17개 시도에서 코로나19 확진... ,"Wed, 17 Aug 2022 07:14:00 +0900"
코로나19 재유행 이달 말 정점 맞는다,http://kookbang.dema.mil.kr/newsWeb/20220817/3/BBSMSTR_000000010031/view.do,http://kookbang.dema.mil.kr/newsWeb/20220817/3/BBSMSTR_000000010031/view.do,"방역당국 “20만 명 이내 수준 형성” ‘숨은 감염자’ 영향 크지 않다 분석 방역당국은 코로나19 재유행 정점이 이달 말 20만 명 이내 수준에서 형성되고, 이후 느린 속도로 감소세가 나타날 것으로 전망했다. 또 휴가철... ","Tue, 16 Aug 2022 17:56:00 +0900"
코로나19 재유행에 수족구병까지 급증…환자 10배↑,http://www.newsis.com/view/?id=NISX20220811_0001976024&cID=13102&pID=13200,https://n.news.naver.com/mnews/article/003/0011358779?sid=102,기사내용 요약 영유아에서 주로 발생…침·분비물·대변 등 통해 전파 대부분 10일 이내 자연 치유…치료제·백신은 없어 개인위생 수칙 철저히 지켜야…손씻기·소독 중요 [서울=뉴시스] 안호균 기자 = 최근 코로나19가... ,"Thu, 11 Aug 2022 16:57:00 +0900"
"""코로나·경기 침체에도 거뜬"" 성장 가속화하는 여행 새싹기업들 '눈길'",https://www.ajunews.com/view/20220816080524849,https://www.ajunews.com/view/20220816080524849,"아주경제=기수정 문화팀 팀장 violet1701@ajunews.com 숙박·여행 새싹기업들이 코로나19 확산세 속에서도 성장세를 기록해 눈길을 끈다. [사진=게티이미지뱅크] 코로나19 확산세를 비롯해 증시 악화, 물가 상승, 고금리... ","Tue, 16 Aug 2022 09:58:00 +0900"
"중국 휴가철 코로나 재확산 조짐에 긴장…관광지 곳곳 봉쇄, 베이징서는 귀경...",https://www.khan.co.kr/world/china/article/202208161704011,https://n.news.naver.com/mnews/article/032/0003166883?sid=104,중국에서 휴가철 지역 간 이동을 통한 코로나19 전파·확산 위험이 커지면서 방역 당국이 바짝 긴장하고 있다. 베이징시 위생건강위원회는 지난 15일 하루 4명의 코로나19 신규 감염자가 발생했다고 16일 밝혔다. 감염자는... ,"Tue, 16 Aug 2022 17:05:00 +0900"
[속보] 16일 오후 6시 기준 국내 코로나 확진자 15만1357명 발생,https://www.sisamagazine.co.kr/news/articleView.html?idxno=459310,https://www.sisamagazine.co.kr/news/articleView.html?idxno=459310,"코로나19 방역, 예방접종 (시사매거진DB) 16일 오후 6시 기준 국내 코로나19 확진자가 15만1357명이 추가 됐다. 방역 당국과 각 지방자치단체에 따르면 이날 0시부터 오후 6시까지 코로나19 확진자 15만... ","Tue, 16 Aug 2022 19:26:00 +0900"
