title,originallink,description,pubDate
코로나 예방접종후 하혈·생리불순…피해보상 길 열릴까,http://www.newsis.com/view/?id=NISX20220811_0001976146&cID=10201&pID=10200,"기자 = 코로나19 백신안전성위원회(백신안전성위원회)가 코로나19 예방접종 후 부정출혈(하혈), 생리불순 등 월경장애와 백신 접종과의 인과관계가 있다는 분석 결과를 내놓음에 따라 향후 접종 후 이상반응으로 인정...","Fri, 12 Aug 2022 07:00:00 +0900"
"[단독]정부, ‘의료참사관’ 첫 도입… 코로나19 등 ‘팬데믹’에 재외국민 보...",http://www.ichannela.com/news/main/news_detailPage.do?publishId=000000309802,신형코로나바이러스(코로나19)나 원숭이 두창과 같은 감염병이 세계적으로 확산되고 있는 가운데 정부가 재외국민 보호를 강화하기 위해 재외공관에 '의료참사관' 직무를 신설하는 방안을 추진 중인 것으로 확인...,"Tue, 16 Aug 2022 16:33:00 +0900"
[속보] 17일 오후 6시 기준 울산 코로나 확진자 4212명 발생,https://www.sisamagazine.co.kr/news/articleView.html?idxno=459494,"코로나19 방역, 예방접종 (시사매거진DB) 오후 6시 기준 울산 코로나 확진자가 4212명 추가 됐다. 17일 방역 당국과 울산시에 따르면 이날 0시부터 오후 6시까지 발생한 울산 코로나19 신규 확진자는 4212명으로...","Wed, 17 Aug 2022 18:26:00 +0900"
"""KTX 추석 예매 시작하는데""…코로나 재유행에 '고향 방문' 어쩌나",http://www.sisajournal.com/news/articleView.html?idxno=244406,"듯"" ""코로나도 다시 심해졌는데, 고향 방문해도 괜찮을까요?"" 추석연휴가 한 달도 남지 않았다. 16일부터 KTX... 최근 코로나19 확산세가 다시 거세지고 있어서다. 16일 만난 시민들은 올 추석 고향 방문도 꺼려진다는...","Tue, 16 Aug 2022 14:01:00 +0900"
"천안시, 노인여가복지시설 코로나19 특별 방역 점검",http://daily.hankooki.com/news/articleView.html?idxno=860260,사진=천안시 제공 충남 천안시는 지난 12일부터 여름철 코로나19 재유행 우려에 따른 감염취약시설... 코로나 백신 접종 여부와 상관없이 일반인까지 노인여가복지시설을 이용할 수 있으나 프로그램 이용 시에는 이용자 간...,"Tue, 16 Aug 2022 14:32:00 +0900"
"英, 원형·변이 코로나 바이러스 모두 겨냥한 모더나 백신 승인",https://www.joongang.co.kr/article/25094461,영국 보건당국이 세계 최초로 코로나19를 일으키는 기존 바이러스와 오미크론 변이체를 모두 겨냥한 백신... 것으로 코로나19 원형 바이러스와 오미크론 하위 변이인 'BA.1 변이'를 대상으로 한 '2가 백신'이다. MHRA는 이...,"Mon, 15 Aug 2022 21:33:00 +0900"
코로나19 신규 위중증 환자 512명… 107일 만에 최다,https://news.kmib.co.kr/article/view.asp?arcid=0017371607&code=61121911&cp=nv,코로나19 확산세와 1~2주가량 시차를 두고 나타나는 위중증 환자 수가 14일 512명으로 집계됐다. 107일 만에 가장 많은 숫자다. 중앙방역대책본부는 이날 “0시 기준 코로나19 신규 확진자 수가...,"Sun, 14 Aug 2022 10:37:00 +0900"
"""코로나19 백신 접종후 대뇌정맥동혈전증 등 위험↑""",http://www.newsis.com/view/?id=NISX20220811_0001975713&cID=10434&pID=13200,42배 화이자 백신서 혈전 관련 질환 위험 소폭 상승 관찰 [서울=뉴시스] 안호균 기자 = 코로나19 백신 접종... 대한민국의학한림원은 11일 오후 열린 코로나19백신안전성위원회 제4차 포럼에서 코로나19 예방접종후...,"Thu, 11 Aug 2022 16:00:00 +0900"
"1~7월 극장가 매출액, ‘코로나19’ 이전 절반 이상 회복(종합)",http://www.newstomato.com/ReadNews.aspx?no=1141563&inflow=N,매출액이 ‘코로나19’ 이전 수준으로 회복했다. 연중 최대 성수기 여름 시즌 시작인 7월을 맞아 ‘코로나19’ 사태로 개봉이 연기됐던 한국 대작 영화와 할리우드 블록버스터 영화가 연이어 개봉하면서...,"Wed, 17 Aug 2022 15:42:00 +0900"
"예천군, 코로나 19 위기극복 8월 주민세 전액 감면",http://www.joongdo.co.kr/web/view.php?key=20220817010004778,= 경북 예천군은 코로나 19 장기화에 따라 경제적 어려움을 겪고 있는 군민들을 위해 8월에 부과되는... 군은 주민들 편의를 위해 별도 신청이나 서류 제출 없이 주민세를 직권으로 감면 처리할 예정으로 코로나 19...,"Wed, 17 Aug 2022 17:14:00 +0900"
"""네가 미쳤구나""…코로나 걸렸다고 욕 먹은 직장인",https://www.hankyung.com/society/article/2022081534177,"코로나19 누적 확진자가 2100만명을 넘어섰다. 우리나라도 오미크론 확산과 맞물려 하루 확진자 수가 10만... 이런 가운데 코로나에 걸린 후 욕을 먹었다는 취지의 글이 공유돼 화제가 됐다. A 씨는 최근 ""코로나에...","Mon, 15 Aug 2022 15:16:00 +0900"
수원특례시. 수원역 노숙인 대상 코로나19 백신 접종,http://www.inews24.com/view/1511053,경기도 수원특례시(시장 이재준)가 17일 신종 코로나바이러스 감염증(코로나19) 재확산을 방지하기 위해 수원역 정나눔터에서 노숙인을 대상으로 백신을 접종했다고 밝혔다. 이날 팔달구보건소 소속 의사와 간호사 등...,"Wed, 17 Aug 2022 18:31:00 +0900"
"안산시, 폭염·코로나19로부터 시민건강 지키기에 행정력 최선",http://www.kmaeil.com/news/articleView.html?idxno=362367,"폭염과 코로나19 재확산으로부터 시민 건강을 보호를 위해 행정력을 집중 할 것 이라고 전했다. (사진=안산시) 안산시는 지난 8일부터 계속된 집중호우의 수해복구 작업이 마무리 단계에 들어감에 따라, 폭염과 코로나19...","Wed, 17 Aug 2022 11:10:00 +0900"
코로나 재감염자 18만명 넘었다...비수도권 주간 위험도 '높음',http://news.mt.co.kr/mtview.php?no=2022081613055867283,코로나19(COVID-19) 재감염자가 누적 18만명을 넘어섰다. 8월 첫 주 발생한 전체 확진자 중 재감염자 비율은 6.11%다. 중앙방역대책본부(방대본)는 지난 7일 기준 국내 코로나19 누적 확진자 1810만7983명 중 2회...,"Tue, 16 Aug 2022 13:26:00 +0900"
코로나19 신규 확진 18만 명대,http://www.newspim.com/news/view/20220817000668,= 코로나19 재확산 여파로 신규 확진자 수가 18주 만에 18만 명대로 집계된 17일 오후 서울 중구 서울역... 중앙방역대책본부는 이날 0시 기준 코로나19 신규 확진자가 18만803명이라고 밝혔다. 위중증 환자는...,"Wed, 17 Aug 2022 13:45:00 +0900"
"오후 9시 17만 5765명 코로나 확진, 어제보다 2.1배↑",https://www.sedaily.com/NewsView/269TKN13D6,코로나19 재유행 움직임이 지속되고 있는 가운데 16일 오후 9시까지 전국에서 17만 명이 넘는 신규... 서울시 등 각 지방자치단체에 따르면 이날 0시부터 오후 9시까지 전국 17개 시도에서 코로나19 확진...,"Tue, 16 Aug 2022 21:38:00 +0900"
코로나19 재유행 속 예술인 일상회복 지원금 지급,http://www.namdonews.com/news/articleView.html?idxno=692037,광주문화재단은 코로나19 재확산에 따른 지역 예쑬인을 돕기 위해 '일상회복 및 유지를 위한 희망지원금을 지급키로 했다. 코로나19가 재확산됨에 따라 어려움을 겪고 있을 지역 예술인을 돕기 위한 지원책이 시작된다....,"Wed, 17 Aug 2022 18:32:00 +0900"
빌게이츠 오늘 국회서 '코로나 국제공조' 연설…尹 만난다,http://www.daejonilbo.com/news/articleView.html?idxno=2018598,제2회의장에서 '코로나19 및 미래 감염병 대응·대비를 위한 국제공조의 중요성과 대한민국의 리더십'을... 앞서 두 사람은 지난 6월 24일 게이츠 이사장과 통화하며 코로나19 극복 과정과 글로벌 보건 협력 분야 내 한국의...,"Tue, 16 Aug 2022 08:42:00 +0900"
"박형준 부산시장, 코로나 확진…7일간 재택치료",https://www.nocutnews.co.kr/news/5802030,부산시는 15일 박형준 시장이 유전자증폭(PCR) 검사에서 코로나19 양성판정을 받았다고 밝혔다. 박 시장은 코로나19 확진에 따라 외부 일정을 모두 취소하고 오는 21일까지 7일간 재택치료에 들어갔다. 박 시장은...,"Mon, 15 Aug 2022 14:06:00 +0900"
6시 기준 코로나 확진자 15만1357명... 18주만 최다,https://www.ekn.kr/web/view.php?key=20220816002100418,16일 오후 6시 기준 코로나19 확진자가 18주 만에 최대치를 기록했다. 방역 당국과 서울시 등 각... 앞서 이날 0시 기준 코로나19 신규 확진자는 8만4128명을 기록했다.사진=연합뉴스,"Tue, 16 Aug 2022 21:04:00 +0900"
"영동군, 코로나19 속 쾌적한 영동 만들기 나서",https://www.gukjenews.com/news/articleView.html?idxno=2529478,"방역활동 모습.(제공=영동군청) 충북 영동군이 끝나지 않은 코로나19 상항속에서 유해 해충 없는 쾌적한 영동... 군은 코로나19 확산으로 어느 때보다 감염병에 대한 군민들의 관심이 높고, 감염 예방을 위해 철저한 위생...","Tue, 16 Aug 2022 09:18:00 +0900"
"KT&amp;G, 코로나 여파로 사회공헌 위축",https://www.dailyimpact.co.kr/news/articleView.html?idxno=84100,KT&amp;G 사회공헌에 적극적이던 KT&amp;G도 코로나19 여파를 피하지 못했다. KT&amp;G는 매년 매출액의 2% 내외를 사회공헌 비용으로 지출해 왔으나 코로나 확산에 따라 대면 활동이 어려워지면서 1.5%로 줄어든 것으로 나타났다....,"Wed, 17 Aug 2022 17:20:00 +0900"
“‘네버 코비드’ 대신 쉬운 우리말 ‘코로나 비감염’ 쓰세요”,http://www.busan.com/view/busan/view.php?code=2022081615510102214,문화체육관광부와 국립국어원은 ‘네버 코비드’를 대체할 쉬운 우리말로 ‘코로나 비감염’을 선정했다고 16일 밝혔다. ‘네버 코비드’는 코로나19에 한 번도 걸리지 않은 상태 또는 한 번도 걸리지 않은 사람을...,"Tue, 16 Aug 2022 15:56:00 +0900"
"‘코로나 방역 방해’ 신천지 이만희, 대법원서 무죄 확정",https://biz.chosun.com/topics/law_firm/2022/08/12/MJRFRULPE5CONBFWF6XD646K2M/?utm_source=naver&utm_medium=original&utm_campaign=biz,정부의 신종 코로나바이러스 감염증(코로나19) 방역 활동을 방해한(감염병예방법 위반 등) 혐의를 받고 있는 이만희(91) 신천지예수교 증거장막성전(신천지) 총회장이 대법원에서 최종 무죄 선고를 받았다. 12일 대법원은...,"Fri, 12 Aug 2022 10:37:00 +0900"
"현대바이오, 코로나 먹는약 임상 2상…환자 모집 1/3 완료",http://www.newspim.com/news/view/20220816000072,현대바이오는 범용 항바이러스제 후보물질인 CP-COV03의 코로나19 임상2상에 참여한 누적 환자 수가 이... 현재 CP-COV03의 코로나19 임상2상은 베스티안과 김포 우리병원에 이어 지난 11일 환자모집을 시작한 고대...,"Tue, 16 Aug 2022 09:06:00 +0900"
"질 바이든 여사, 코로나19 확진…""가벼운 증상""",http://www.yonhapnewstv.co.kr/MYH20220817004300038/?input=1825m,"조 바이든 미국 대통령의 부인 질 바이든 여사가 현지시간 16일, 코로나19 검사에서 양성판정을 받았다고... 앞서 바이든 대통령은 지난달 21일 코로나에 확진됐다가 며칠 후 재발했고, 지난 7일 2차례 음성판정을 받은 뒤...","Wed, 17 Aug 2022 08:45:00 +0900"
코로나19 재유행에 수족구병까지 급증…환자 10배↑,http://www.newsis.com/view/?id=NISX20220811_0001976024&cID=13102&pID=13200,기사내용 요약 영유아에서 주로 발생…침·분비물·대변 등 통해 전파 대부분 10일 이내 자연 치유…치료제·백신은 없어 개인위생 수칙 철저히 지켜야…손씻기·소독 중요 [서울=뉴시스] 안호균 기자 = 최근 코로나19가...,"Thu, 11 Aug 2022 16:57:00 +0900"
대전 코로나 6177명 확진…시간당 163명 발생,https://cc.newdaily.co.kr/site/data/html/2022/08/17/2022081700044.html,"뉴데일리 김경태 기자 = 대전에서 지난 16일 신종 코로나바이러스 감염증(코로나19) 확진자 6177명(사망자 2명)이 추가 발생, 126일만에 최다 기록을 했다. 이로써 대전 누적확진자는 61만8894명(시...","Wed, 17 Aug 2022 10:58:00 +0900"
[속보] 코로나19 신규확진 18만명…위중증 469명·사망 42명,https://www.hankyung.com/society/article/2022081780347,,"Wed, 17 Aug 2022 08:34:00 +0900"
"김정은 ‘코로나 방역전 승리’ 선언 후…北, 마스크 의무 해제",https://biz.chosun.com/policy/politics/2022/08/13/54RGO2N22NA3TDIAYP2KBHFLBY/?utm_source=naver&utm_medium=original&utm_campaign=biz,김정은 북한 국무위원장이 지난 10일 “신형 코로나 비루스(바이러스)를 박멸하고 인민들의 생명 건강을... 북한은 지난 5월 12일 처음으로 코로나19 확진자가 발생했다고 공개했다. 코로나 확산 후 남측의 ‘사회적...,"Sat, 13 Aug 2022 10:13:00 +0900"
충북 오후 4시 코로나19 신규 확진 2천5백22명,https://www.cjb.co.kr/home/sub.php?menukey=61&mod=view&P_NO=220816517&PRO_CODE=99,"사흘 연휴가 지나면서 충북의 코로나19 확진자가 크게 증가했습니다. 충청북도 방역본부가 집계한 오늘 0시부터 오후 4시까지 확진자 수는 2천522명으로, 지난 4월 9일 이후 넉달여 만에 가장 많았습니다. 반면 이번...","Tue, 16 Aug 2022 17:04:00 +0900"
코로나19 신규 확진 18만803명…4월 중순 이후 최다치,http://www.newskr.kr/news/articleView.html?idxno=80636,서울 송파구보건소에 마련된 신종 코로나바이러스 감염증(코로나19) 선별진료소에서 시민들이 코로나19 검사를 받기 위해 줄을 서 있다. [뉴스1] 국내 신종 코로나바이러스 감염증(코로나19) 일일 확진자 수가...,"Wed, 17 Aug 2022 10:36:00 +0900"
코로나 청정국 마셜제도 뚫렸다…지역사회 전파에 재난사태 선포,https://www.yna.co.kr/view/AKR20220815049200009?input=1195m,신종 코로나바이러스 감염증(코로나19) 청정 지역이던 태평양 섬나라 마셜제도마저 무너질 위기에 몰렸다. 15일(현지시간) 국제 통계사이트 월드오미터에 따르면 전날 마셜제도(인구 5만9천명)의 코로나19 신규 확진자...,"Mon, 15 Aug 2022 16:02:00 +0900"
'과학방역'한다더니… '코로나 100일 로드맵' 절반도 안 지켰다,https://hankookilbo.com/News/Read/A2022081616270001212?did=NA,윤석열 대통령 취임 100일(17일)을 맞아 '코로나19 비상대응 100일 로드맵'의 이행 정도를 점검해 보니 설정... 고위험군 시설 환기설비 개선은 '깜깜' 지난 4월 27일 안철수 당시 대통령직인수위원장과 인수위 코로나19특별위...,"Wed, 17 Aug 2022 04:31:00 +0900"
"부산, 지난주 코로나19 확진자 앞주 대비 1.26배↑",http://www.newsis.com/view/?id=NISX20220816_0001979465&cID=10811&pID=10800,최근 부산 내 코로나19 확진자 증가와 함께 60세 이상 고령층 신규 확진자 비율·사망자 수·위중증 환자 수도 등도 잇달아 증가하는 양상을 보이고 있다. 16일 부산시에 따르면 지난주(7~13일) 지역 내 코로나19...,"Tue, 16 Aug 2022 11:14:00 +0900"
7월 영화산업 매출액 1704억원…코로나19 이전 수준,http://www.getnews.co.kr/news/articleView.html?idxno=595516,국내 영화산업이 코로나19 펜데믹 이전 수준으로 회복되고 있는 것으로 나타났다. 17일 영화진흥위원회가 발표한 '7월 한국 영화산업 결산' 자료에 따르면 지난달 전체 매출액은 1704억원으로 전년 동기 대비 149.4...,"Wed, 17 Aug 2022 15:30:00 +0900"
"경기도 ""이재민 임시주거시설 62곳 코로나 대응체계 가동""",https://www.gukjenews.com/news/articleView.html?idxno=2529915,"경기도청 전경 김만구기자 = 경기도는 집중호우 피해를 입은 이재민 임시주거시설에서 코로나19 전담 인력을 지정했다고 16일 밝혔다. 류영철 도 보건건강국장은 ""이재민 임시주거시설에서는 여러 세대가 밀집된 환경에서...","Tue, 16 Aug 2022 15:20:00 +0900"
"중흥그룹, 코로나 극복 임직원 '헌혈 캠페인' 실시",http://www.100ssd.co.kr/news/articleView.html?idxno=90099,중흥그룹은 16일 중흥건설 본사 앞에서 임직원들이 참여하는 '코로나 극복을 위한 헌혈 캠페인'을 펼쳤다고 밝혔다. 이번 캠페인은 코로나 장기화로 국내 혈액보유량이 최저수준인 상황에 그룹과 계열사 임직원들의...,"Tue, 16 Aug 2022 16:04:00 +0900"
오늘도 길게 줄 선 코로나19 선별진료소,http://www.newsis.com/view/?id=NISI20220816_0019140085,이날 0시 기준 코로나19 신규 확진자는 8만 4128명 발생했다. 2022.08.16. lmy@newsis.com 공감언론 뉴시스가 독자 여러분의 소중한 제보를 기다립니다. 뉴스 가치나 화제성이 있다고 판단되는 사진 또는 영상을 뉴시스...,"Tue, 16 Aug 2022 10:42:00 +0900"
"호산대, 코로나19 이후 첫 전문대학 글로벌현장학습 발대식",http://www.kyongbuk.co.kr/news/articleView.html?idxno=2109839,호산대는 최근 '2022년도 전문대학 글로벌 현장학습' 발대식을 가졌다. 선발된 학생은 오는 9월부터 3개월간 미국 위트 대학에서 현장실습을 갖는다.호산대. 호산대학교(김재현 총장)는 최근(지난 9일) '2022년도...,"Wed, 17 Aug 2022 15:28:00 +0900"
"코로나 전보다 3배 뛴 해상·항공운임…정부 ""내년 예산에 반영""",http://www.newsis.com/view/?id=NISX20220812_0001976756&cID=10401&pID=10400,정부가 코로나19 이전보다 3배 이상 늘어난 해상·항공운임 부담을 줄여주기 위해 중소기업을 대상으로... 이번 간담회는 코로나19 사태 이후 지속된 해상·항공운임 상승 등에 대한 업계의 의견을 듣고자 마련된 자리다....,"Fri, 12 Aug 2022 11:00:00 +0900"
코로나 재감염 사례 크게 늘었다…17세 이하가 '절반',https://news.sbs.co.kr/news/endPage.do?news_id=N1006857530&plink=ORI&cooper=NAVER,"이미 코로나에 걸렸던 사람이 다시 감염되는 사례가 크게 늘고 있습니다. 지난달 재감염된 사람들을 살펴보면 첫 확진 뒤 평균 다섯 달 만에 다시 코로나에 걸렸고, 재감염의 절반은 17살 이하에서 나왔습니다....","Thu, 11 Aug 2022 20:52:00 +0900"
"""'코로나 정점' 8월말 20만명 수준 예상…이후 느리게 감소""",https://www.asiatoday.co.kr/view.php?key=20220816010009301,"예측범위"" 코로나19 재유행이 이달 말 20만명 이내 수준의 정점을 기록하고 느린 속도로 감소할 것이라는... 인정하면서도 ""코로나19 중증화율과 치명률은 지속해서 감소했고 경제협력개발기구(OECD) 국가 중 치명률은 가장...","Tue, 16 Aug 2022 14:16:00 +0900"
"코로나 확진 18만803명…하루 새 2배↑, 126일만에 최다",https://www.sisa-news.com/news/article.html?no=209212,코로나19 재유행으로 지난 16일 신규 확진자 수가 약 18만명에 달하며 18주 만에 최고치를... 코로나19로 사망한 사람은 42명 늘어 누적 2만5752명이다. 전체 확진자 대비 사망자 비율을 의미하는...,"Wed, 17 Aug 2022 10:08:00 +0900"
"코로나 위중증 환자 563명, 전날보다 42명↑",https://www.dnews.co.kr/uhtml/view.jsp?idxno=202208161056026650163,신규 확진 8만 4128명 코로나19 위중증 환자가 지속해서 늘고 있다. 광복절 연휴로 말미암은 검사 건수 감소로 코로나19 신규 확진자는 최근 1주간 일평균 확진자 수보다 낮은 8만명대를 기록했지만...,"Tue, 16 Aug 2022 11:02:00 +0900"
도내 초·중·고교 속속 2학기 개학… 코로나 재확산 긴장,http://www.kado.net/news/articleView.html?idxno=1140253,"기점으로 코로나19가 확산될 수 있다는 우려의 목소리가 나오고 있다. 강원도교육청이 제공한 '2022학년도... 도내 중학교 교장은 ""1학기 때 수학여행을 재개해도 된다고 해 예약은 해뒀지만, 코로나19가 재확산되면...","Wed, 17 Aug 2022 05:01:00 +0900"
코로나 만기 연장에…6월 은행 대출 연체율 역대 최저,http://www.yonhapnewstv.co.kr/MYH20220818001800038/?input=1825m,"은행 대출 연체율은 2018년 5월 이후 내림세를 지속하고 있으며, 코로나19로 피해를 본 소상공인의 대출 만기 연장과 상환 유예 등이 이어지고 있는 것이 연체율 하락의 원인으로 풀이됩니다. #원리금연체 #은행대출...","Thu, 18 Aug 2022 07:22:00 +0900"
코로나19 검사를 받기 위해,http://www.namdonews.com/news/articleView.html?idxno=692008,코로나19 검사를 받기 위해 코로나19 확산세가 지속된 17일 광주광역시 북구 상시 선별진료소에서 시민들이 코로나19 검사를 받기 위해 길게 줄지어 서 있다.,"Wed, 17 Aug 2022 17:14:00 +0900"
"수원시, 수원역 노숙인 대상 코로나19 백신 접종 실시",http://www.sporbiz.co.kr/news/articleView.html?idxno=628920,수원시(시장 이재준)가 코로나19 재확산을 방지하기 위해 17일 수원역 정나눔터에서 노숙인을 대상으로 코로나19 백신을 접종했다./수원시 제공  수원시(시장 이재준)가 코로나19 재확산을 방지하기 위해 17일 수원역...,"Wed, 17 Aug 2022 21:42:00 +0900"
오늘도 길게 줄 선 코로나19 선별진료소,http://www.newsis.com/view/?id=NISI20220816_0019140086,이날 0시 기준 코로나19 신규 확진자는 8만 4128명 발생했다. 2022.08.16. lmy@newsis.com 공감언론 뉴시스가 독자 여러분의 소중한 제보를 기다립니다. 뉴스 가치나 화제성이 있다고 판단되는 사진 또는 영상을 뉴시스...,"Tue, 16 Aug 2022 10:42:00 +0900"
코로나 신규 확진 18만명 안팎…정점 지나도 10만~12만명 ‘긴꼬리’ 전망,http://www.segye.com/content/html/2022/08/17/20220817503258.html?OutUrl=naver,"""11월 또 한 번의 유행 '정점' 올 수도"" 뉴스1 17일 오전 0시 기준 신종 코로나바이러스 감염증(코로나19) 신규 확진자가 18만명 안팎으로 급증할 것으로 예상된다. 정부가 예측하는 이번 유행 정점인 '20만명 안팎'에 바짝...","Wed, 17 Aug 2022 06:34:00 +0900"
中 코로나 신규 591명·총 23만6261명...두달 20일째 사망 無,http://www.newsis.com/view/?id=NISX20220816_0001979539&cID=10101&pID=10100,"않는 코로나19에 걸린 신규환자가 500명대로 떨어졌으며 추가 사망자도 지난 5월27일 이래 2개월... 591명이 코로나19에 감염, 누계 확진자가 23만6261명으로 증가했다고 발표했다. 전날 감염자는 770명...","Tue, 16 Aug 2022 11:37:00 +0900"
[속보] 코로나19 신규확진 17만8574명…누적 2186만1296명,http://news.tvchosun.com/site/data/html_dir/2022/08/18/2022081890057.html,코로나19 확진자 어제 17만8574명 늘어 총 2186만1296명 위중증 470명 사망 61명 해외유입 633명(국내598 검역35),"Thu, 18 Aug 2022 09:30:00 +0900"
울산 코로나 신규확진 4천212명,http://www.ujeil.com/news/articleView.html?idxno=310540,"17일 울산에서는 코로나19 신규 확진자 4천212명이 발생했다. 울산시에 따르면 구·군별 신규확진자는 중구 876명, 남구 1천138명, 동구 503명, 북구 856명, 울주군 848명이다. 이로써 울산지역 코로나19 누적...","Wed, 17 Aug 2022 22:46:00 +0900"
[특징주] 현대바이오 상승 출발 '먹는 코로나 치료제 임상 빨라',https://www.gukjenews.com/news/articleView.html?idxno=2531265,현대바이오는 범용 항바이러스제 후보물질인 CP-COV03의 코로나19 임상2상에 참여한 누적 환자 수가 이... 현재 CP-COV03의 코로나19 임상2상은 베스티안과 김포 우리병원에 이어 지난 11일 환자모집을 시작한 고대...,"Thu, 18 Aug 2022 09:24:00 +0900"
"수원시, 수원역에서 노숙인 대상으로 코로나19 백신 접종",http://www.discoverynews.kr/news/articleView.html?idxno=858877,"▲ 수원시, 수원역에서 노숙인 대상으로 코로나19 백신 접종  수원시가 코로나19 재확산을 방지하기 위해 17일 수원역 정나눔터에서 노숙인을 대상으로 코로나19 백신 접종을 했다. 팔달구보건소 소속 의사·간호사 등...","Wed, 17 Aug 2022 16:48:00 +0900"
인천 코로나19 확진자 9113명...전날 대비 2배 넘어,https://www.kgnews.co.kr/news/article.html?no=714178,인천의 코로나19 확진자가 9000명을 넘었다. 인천시는 17일 0시 기준 인천의 코로나19 하루 확진자가 9113명 늘어 누적 125만 7121명을 기록했다고 밝혔다. 전날 4208명보다 2배가 넘는 수치이자 126일 만에 다시...,"Wed, 17 Aug 2022 10:44:00 +0900"
"日, 코로나를 계절독감으로 전환 검토... 결정땐 확진 전수 조사 중지",https://www.chosun.com/international/japan/2022/08/16/SWE344KMTJEINMAZRWILPH3XPQ/?utm_source=naver&utm_medium=referral&utm_campaign=naver-news,"일본이 코로나 바이러스를 계절 독감으로 낮춰, 취급하는 방안을 검토한다. 미국, 유럽, 우리나라 등과 비교해 그동안 입국 제한 등 가장 엄격한 규제를 취하던 일본이 갑자기 코로나 대응을 가장 완화할 가능성이 부상한...","Tue, 16 Aug 2022 11:27:00 +0900"
中 '제로코로나' 자승자박…당대회 앞두고 3분기 성장률 먹구름,http://news.mk.co.kr/newsRead.php?no=720203&year=2022,"중국의 3분기 경제성장률은 코로나19 방역정책 완화 정도에 좌우될 전망이다. 단 한 명의 감염자도... 푸링후이 국가통계국 대변인도 이날 ""코로나19가 통제되면 억눌렸던 소비가 살아날 것""이라고 말했지만 계속되는...","Mon, 15 Aug 2022 17:56:00 +0900"
[1보] 코로나19 신규확진 17만8574명…전주대비 4만1333명 증가,http://www.newspim.com/news/view/20220818000112,자세한 뉴스는 곧 전해드리겠습니다.,"Thu, 18 Aug 2022 09:30:00 +0900"
코로나 위중증 연일 급증세…중증병상 절반 찼다,http://www.kookje.co.kr/news2011/asp/newsbody.asp?code=0300&key=20220816.99099004149,코로나19 위중증 환자 규모가 연일 급증세를 보이고 있다. 광복절 연휴 영향으로 신규 확진자 수는 8만 명대로 집계됐다. 중앙방역대책본부에 따르면 이날 0시 기준 치료 중인 위중증 환자는 563명으로...,"Tue, 16 Aug 2022 11:14:00 +0900"
오늘도 길게 줄 선 코로나19 선별진료소,http://www.newsis.com/view/?id=NISI20220816_0019140081,이날 0시 기준 코로나19 신규 확진자는 8만 4128명 발생했다. 2022.08.16. lmy@newsis.com 공감언론 뉴시스가 독자 여러분의 소중한 제보를 기다립니다. 뉴스 가치나 화제성이 있다고 판단되는 사진 또는 영상을 뉴시스...,"Tue, 16 Aug 2022 10:42:00 +0900"
"양주시, 코로나19 재확산 예방 ‘안심식당’ 지정 확대",https://ilyo.co.kr/?ac=article_view&entry_id=434680,양주시(시장 강수현)는 코로나19 재확산 대응의 일환으로 시민들이 안심하고 이용할 수 있도록... 시 관계자는 “안심식당 지정이 코로나19 재확산으로 인한 시민들의 외식업소 이용 불안감을 해소하고 안전하고 위생적인...,"Tue, 16 Aug 2022 09:34:00 +0900"
'켄타우로스' 31명 추가 확진…코로나 재감염도 6.11%↑,http://www.newstomato.com/ReadNews.aspx?no=1141165&inflow=N,이상원 중앙방역대책본부 역학조사분석단장은 이날 코로나19 방대본 정례브리핑에서 “BA.2.75가... 지난주 코로나19 재감염 추정사례는 18만3617명으로 주간 확진자 중 6.11%를 차지했다. 7월 4주 5.43% 대비 소폭...,"Tue, 16 Aug 2022 12:18:00 +0900"
"포항남부소방서, 특수 음압구급차 배치 '코로나19 대응'",https://www.nocutnews.co.kr/news/5802228,경북 포항남부소방서는 코로나19 환자의 안전한 이송과 지역사회 감염을 대응하고자 특수 제작한... 코로나19 뿐만 아니라 다양한 감염병에 대응할 수 있어 구급서비스 향상에 역할이 기대된다. 소방당국은 이전에는...,"Tue, 16 Aug 2022 10:02:00 +0900"
"[B tv 부산뉴스] 박형준 부산시장 코로나19 양성, 외부일정 모두 취소",http://ch1.skbroadband.com/content/view?parent_no=24&content_no=54&p_no=144931,"박형준 부산시장이 15일 PCR 검사를 통해 코로나19 양성판정을 받았습니다. 박 시장은 코로나19 확진에 따라 외부 일정을 모두 취소했으며, 오는 21일까지 7일간 재택치료에 들어갔습니다. 재택치료 기간에도 박형준...","Wed, 17 Aug 2022 13:58:00 +0900"
"중흥그룹, 코로나 극복 위한 임직원 헌혈 캠페인",http://www.4th.kr/news/articleView.html?idxno=2023152,포쓰저널 홍윤기 기자 16일 중흥그룹 본사 앞에서 '코로나 극복을 위한 헌혈 캠페인' 참여자들이 기념촬영을 하고 있다./중흥그룹  중흥그룹은 본사 앞에서 임직원들이 동참하는 '코로나 극복을 위한 헌혈 캠페인'을...,"Tue, 16 Aug 2022 17:26:00 +0900"
